8.634800000000000253e-01,-8.260199999999999487e-02,0.000000000000000000e+00
8.980399999999999494e-01,-2.068699999999999983e-01,0.000000000000000000e+00
8.519600000000000506e-01,-3.676900000000000168e-01,0.000000000000000000e+00
8.289199999999999902e-01,-5.211999999999999966e-01,0.000000000000000000e+00
7.943500000000000005e-01,-5.577499999999999680e-01,0.000000000000000000e+00
5.927400000000000446e-01,-7.405000000000000471e-01,0.000000000000000000e+00
5.178599999999999870e-01,-5.943000000000000504e-01,0.000000000000000000e+00
4.660099999999999798e-01,-4.188600000000000101e-01,0.000000000000000000e+00
3.508100000000000107e-01,-5.796799999999999731e-01,0.000000000000000000e+00
2.874399999999999733e-01,-7.697399999999999798e-01,0.000000000000000000e+00
8.582900000000000251e-02,-7.551200000000000134e-01,0.000000000000000000e+00
1.491899999999999893e-01,-5.796799999999999731e-01,0.000000000000000000e+00
-1.330600000000000116e-01,-4.480999999999999983e-01,0.000000000000000000e+00
-4.095599999999999796e-01,-4.115500000000000269e-01,0.000000000000000000e+00
-3.922800000000000176e-01,-2.580399999999999916e-01,0.000000000000000000e+00
-7.436599999999999877e-01,-2.580399999999999916e-01,0.000000000000000000e+00
-6.975799999999999779e-01,4.166700000000000265e-02,0.000000000000000000e+00
-7.551799999999999624e-01,2.902000000000000135e-01,0.000000000000000000e+00
-6.975799999999999779e-01,6.849399999999999933e-01,0.000000000000000000e+00
-4.037999999999999923e-01,7.068699999999999983e-01,0.000000000000000000e+00
-3.807599999999999874e-01,9.188600000000000101e-01,0.000000000000000000e+00
-5.074899999999999967e-01,9.042400000000000437e-01,0.000000000000000000e+00
-5.478100000000000191e-01,7.068699999999999983e-01,0.000000000000000000e+00
1.031099999999999933e-01,7.799700000000000522e-01,0.000000000000000000e+00
5.702800000000000230e-02,9.188600000000000101e-01,0.000000000000000000e+00
-1.042600000000000054e-01,9.919599999999999529e-01,0.000000000000000000e+00
-8.122100000000000153e-02,1.108899999999999997e+00,0.000000000000000000e+00
2.874399999999999733e-01,1.086999999999999966e+00,0.000000000000000000e+00
3.968900000000000206e-01,8.238299999999999512e-01,0.000000000000000000e+00
6.388200000000000545e-01,8.896199999999999664e-01,0.000000000000000000e+00
8.231600000000000028e-01,6.630099999999999882e-01,0.000000000000000000e+00
6.733900000000000441e-01,6.410799999999999832e-01,0.000000000000000000e+00
1.070899999999999963e+00,1.001500000000000029e-01,0.000000000000000000e+00
-4.665899999999999909e-02,-5.796799999999999731e-01,0.000000000000000000e+00
-2.367499999999999882e-01,-6.381599999999999495e-01,0.000000000000000000e+00
-1.503500000000000114e-01,-3.676900000000000168e-01,0.000000000000000000e+00
-4.902099999999999791e-01,-3.019000000000000017e-01,0.000000000000000000e+00
-4.671699999999999742e-01,-1.337700000000000000e-01,0.000000000000000000e+00
-2.885900000000000132e-01,-6.067299999999999777e-02,0.000000000000000000e+00
-6.111799999999999455e-01,-6.798200000000000076e-02,0.000000000000000000e+00
-6.630200000000000538e-01,-2.141800000000000093e-01,0.000000000000000000e+00
-5.996500000000000163e-01,-4.188600000000000101e-01,0.000000000000000000e+00
-7.263800000000000257e-01,-8.260199999999999487e-02,0.000000000000000000e+00
-8.300699999999999745e-01,3.121300000000000185e-01,0.000000000000000000e+00
-7.206200000000000383e-01,5.387399999999999967e-01,0.000000000000000000e+00
-5.938900000000000290e-01,4.948799999999999866e-01,0.000000000000000000e+00
-4.844499999999999917e-01,9.992699999999999916e-01,0.000000000000000000e+00
-6.336399999999999845e-03,9.992699999999999916e-01,0.000000000000000000e+00
6.326500000000000457e-01,-3.061200000000000032e-02,0.000000000000000000e+00
