6.045788573918959230e+01,7.309499809758037259e+01,1.000000000000000000e+00
5.884095621726802250e+01,7.585844831279041500e+01,1.000000000000000000e+00
9.982785779692127903e+01,7.236925193383885357e+01,1.000000000000000000e+00
4.726426910848174145e+01,8.847586499559781714e+01,1.000000000000000000e+00
5.045815980285988189e+01,7.580985952982456411e+01,1.000000000000000000e+00
6.045555629271532183e+01,4.250840943572217157e+01,0.000000000000000000e+00
8.222666157785567975e+01,4.271987853716458261e+01,0.000000000000000000e+00
8.891389641665330146e+01,6.980378889835472478e+01,1.000000000000000000e+00
9.483450672430195993e+01,4.569430680250754051e+01,1.000000000000000000e+00
6.731925746917526965e+01,6.658935317747915406e+01,1.000000000000000000e+00
5.723870631569862155e+01,5.951428198012956017e+01,1.000000000000000000e+00
8.036675600171273004e+01,9.096014789746953966e+01,1.000000000000000000e+00
6.846852178591112192e+01,8.559430710452014068e+01,1.000000000000000000e+00
4.207545453847310313e+01,7.884478600148042915e+01,0.000000000000000000e+00
7.547770200533905438e+01,9.042453899753964208e+01,1.000000000000000000e+00
7.863542434898018030e+01,9.664742716885643858e+01,1.000000000000000000e+00
5.234800398794106968e+01,6.076950525602592279e+01,0.000000000000000000e+00
9.409433112516792619e+01,7.715910509073893309e+01,1.000000000000000000e+00
9.044855097096363750e+01,8.750879176484701816e+01,1.000000000000000000e+00
5.548216114069585103e+01,3.557070347228866325e+01,0.000000000000000000e+00
7.449269241843040845e+01,8.484513684930135469e+01,1.000000000000000000e+00
8.984580670720978901e+01,4.535828361091657968e+01,1.000000000000000000e+00
8.348916274498238010e+01,4.838028579728175060e+01,1.000000000000000000e+00
4.226170080998169709e+01,8.710385094025457420e+01,1.000000000000000000e+00
9.931500880510394325e+01,6.877540947206617261e+01,1.000000000000000000e+00
5.534001756003703321e+01,6.493193800694859874e+01,1.000000000000000000e+00
7.477589300092766678e+01,8.952981289513276408e+01,1.000000000000000000e+00
